illyrio mopatis, Season 8, Episode 3, 0
illyrio mopatis, Season 8, Episode 4, 0
illyrio mopatis, Season 8, Episode 5, 0
illyrio mopatis, Season 8, Episode 6, 0
jaime lannister, Season 1, Episode 1, 18
jaime lannister, Season 1, Episode 2, 9
jaime lannister, Season 1, Episode 3, 17
jaime lannister, Season 1, Episode 4, 10
jaime lannister, Season 1, Episode 5, 8
jaime lannister, Season 1, Episode 6, 0
jaime lannister, Season 1, Episode 7, 10
jaime lannister, Season 1, Episode 8, 1
jaime lannister, Season 1, Episode 9, 3
jaime lannister, Season 1, Episode 10, 8
jaime lannister, Season 2, Episode 1, 8
jaime lannister, Season 2, Episode 2, 1
jaime lannister, Season 2, Episode 3, 0
jaime lannister, Season 2, Episode 4, 0
jaime lannister, Season 2, Episode 5, 0
jaime lannister, Season 2, Episode 6, 0
jaime lannister, Season 2, Episode 7, 33
jaime lannister, Season 2, Episode 8, 12
jaime lannister, Season 2, Episode 9, 0
jaime lannister, Season 2, Episode 10, 18
jaime lannister, Season 3, Episode 1, 0
jaime lannister, Season 3, Episode 2, 37
jaime lannister, Season 3, Episode 3, 23
jaime lannister, Season 3, Episode 4, 2
jaime lannister, Season 3, Episode 5, 22
jaime lannister, Season 3, Episode 6, 8
jaime lannister, Season 3, Episode 7, 36
jaime lannister, Season 3, Episode 8, 0
jaime lannister, Season 3, Episode 9, 0
jaime lannister, Season 3, Episode 10, 1
jaime lannister, Season 4, Episode 1, 56
jaime lannister, Season 4, Episode 2, 20
jaime lannister, Season 4, Episode 3, 8
jaime lannister, Season 4, Episode 4, 38
jaime lannister, Season 4, Episode 5, 0
jaime lannister, Season 4, Episode 6, 16
jaime lannister, Season 4, Episode 7, 9
jaime lannister, Season 4, Episode 8, 15
jaime lannister, Season 4, Episode 9, 0
jaime lannister, Season 4, Episode 10, 18
jaime lannister, Season 5, Episode 1, 3
jaime lannister, Season 5, Episode 2, 23
jaime lannister, Season 5, Episode 3, 0
jaime lannister, Season 5, Episode 4, 29
jaime lannister, Season 5, Episode 5, 0
jaime lannister, Season 5, Episode 6, 10
jaime lannister, Season 5, Episode 7, 5
jaime lannister, Season 5, Episode 8, 0
jaime lannister, Season 5, Episode 9, 21
jaime lannister, Season 5, Episode 10, 12
jaime lannister, Season 6, Episode 1, 6
jaime lannister, Season 6, Episode 2, 17
jaime lannister, Season 6, Episode 3, 7
jaime lannister, Season 6, Episode 4, 4
jaime lannister, Season 6, Episode 5, 0
jaime lannister, Season 6, Episode 6, 12
jaime lannister, Season 6, Episode 7, 22
jaime lannister, Season 6, Episode 8, 39
jaime lannister, Season 6, Episode 9, 0
jaime lannister, Season 6, Episode 10, 11
jaime lannister, Season 7, Episode 1, 24
jaime lannister, Season 7, Episode 2, 10
jaime lannister, Season 7, Episode 3, 18
jaime lannister, Season 7, Episode 4, 42
jaime lannister, Season 7, Episode 5, 41
jaime lannister, Season 7, Episode 6, 0
jaime lannister, Season 7, Episode 7, 37
jaime lannister, Season 8, Episode 1, 0
jaime lannister, Season 8, Episode 2, 53
jaime lannister, Season 8, Episode 3, 9
jaime lannister, Season 8, Episode 4, 1
jaime lannister, Season 8, Episode 5, 24
jaime lannister, Season 8, Episode 6, 0
janos slynt, Season 1, Episode 1, 0
janos slynt, Season 1, Episode 2, 0
janos slynt, Season 1, Episode 3, 0
janos slynt, Season 1, Episode 4, 4
janos slynt, Season 1, Episode 5, 0
janos slynt, Season 1, Episode 6, 0
janos slynt, Season 1, Episode 7, 1
janos slynt, Season 1, Episode 8, 0
janos slynt, Season 1, Episode 9, 0
janos slynt, Season 1, Episode 10, 0
janos slynt, Season 2, Episode 1, 0
janos slynt, Season 2, Episode 2, 0
janos slynt, Season 2, Episode 3, 0
janos slynt, Season 2, Episode 4, 0
janos slynt, Season 2, Episode 5, 0
janos slynt, Season 2, Episode 6, 0
janos slynt, Season 2, Episode 7, 0
janos slynt, Season 2, Episode 8, 0
janos slynt, Season 2, Episode 9, 0
janos slynt, Season 2, Episode 10, 0
janos slynt, Season 3, Episode 1, 0
janos slynt, Season 3, Episode 2, 0
janos slynt, Season 3, Episode 3, 0
janos slynt, Season 3, Episode 4, 0
janos slynt, Season 3, Episode 5, 0
janos slynt, Season 3, Episode 6, 0
janos slynt, Season 3, Episode 7, 0
janos slynt, Season 3, Episode 8, 0
janos slynt, Season 3, Episode 9, 0
janos slynt, Season 3, Episode 10, 0
janos slynt, Season 4, Episode 1, 6
janos slynt, Season 4, Episode 2, 0
janos slynt, Season 4, Episode 3, 2
janos slynt, Season 4, Episode 4, 2
janos slynt, Season 4, Episode 5, 0
janos slynt, Season 4, Episode 6, 0
janos slynt, Season 4, Episode 7, 1
janos slynt, Season 4, Episode 8, 0
janos slynt, Season 4, Episode 9, 0
janos slynt, Season 4, Episode 10, 0
janos slynt, Season 5, Episode 1, 0
janos slynt, Season 5, Episode 2, 0
janos slynt, Season 5, Episode 3, 0
janos slynt, Season 5, Episode 4, 0
janos slynt, Season 5, Episode 5, 0
janos slynt, Season 5, Episode 6, 0
janos slynt, Season 5, Episode 7, 0
janos slynt, Season 5, Episode 8, 0
janos slynt, Season 5, Episode 9, 0
janos slynt, Season 5, Episode 10, 0
janos slynt, Season 6, Episode 1, 0
janos slynt, Season 6, Episode 2, 0
janos slynt, Season 6, Episode 3, 0
janos slynt, Season 6, Episode 4, 0
janos slynt, Season 6, Episode 5, 0
janos slynt, Season 6, Episode 6, 0
janos slynt, Season 6, Episode 7, 0
janos slynt, Season 6, Episode 8, 0
janos slynt, Season 6, Episode 9, 0
janos slynt, Season 6, Episode 10, 0
janos slynt, Season 7, Episode 1, 0
janos slynt, Season 7, Episode 2, 0
janos slynt, Season 7, Episode 3, 0
janos slynt, Season 7, Episode 4, 0
janos slynt, Season 7, Episode 5, 0
janos slynt, Season 7, Episode 6, 0
janos slynt, Season 7, Episode 7, 0
janos slynt, Season 8, Episode 1, 0
janos slynt, Season 8, Episode 2, 0
janos slynt, Season 8, Episode 3, 0
janos slynt, Season 8, Episode 4, 0
janos slynt, Season 8, Episode 5, 0
janos slynt, Season 8, Episode 6, 0
jeor mormont, Season 1, Episode 1, 0
jeor mormont, Season 1, Episode 2, 0
jeor mormont, Season 1, Episode 3, 6
jeor mormont, Season 1, Episode 4, 0
jeor mormont, Season 1, Episode 5, 0
jeor mormont, Season 1, Episode 6, 0
jeor mormont, Season 1, Episode 7, 5
jeor mormont, Season 1, Episode 8, 8
jeor mormont, Season 1, Episode 9, 6
jeor mormont, Season 1, Episode 10, 6
jeor mormont, Season 2, Episode 1, 0
jeor mormont, Season 2, Episode 2, 0
jeor mormont, Season 2, Episode 3, 0
jeor mormont, Season 2, Episode 4, 0
jeor mormont, Season 2, Episode 5, 0
jeor mormont, Season 2, Episode 6, 0
jeor mormont, Season 2, Episode 7, 0
jeor mormont, Season 2, Episode 8, 0
jeor mormont, Season 2, Episode 9, 0
jeor mormont, Season 2, Episode 10, 0
jeor mormont, Season 3, Episode 1, 0
jeor mormont, Season 3, Episode 2, 0
jeor mormont, Season 3, Episode 3, 0
jeor mormont, Season 3, Episode 4, 0
jeor mormont, Season 3, Episode 5, 0
jeor mormont, Season 3, Episode 6, 0
jeor mormont, Season 3, Episode 7, 0
jeor mormont, Season 3, Episode 8, 0
jeor mormont, Season 3, Episode 9, 0
jeor mormont, Season 3, Episode 10, 0
jeor mormont, Season 4, Episode 1, 0
jeor mormont, Season 4, Episode 2, 0
jeor mormont, Season 4, Episode 3, 0
jeor mormont, Season 4, Episode 4, 0
jeor mormont, Season 4, Episode 5, 0
jeor mormont, Season 4, Episode 6, 0
jeor mormont, Season 4, Episode 7, 0
jeor mormont, Season 4, Episode 8, 0
jeor mormont, Season 4, Episode 9, 0
jeor mormont, Season 4, Episode 10, 0
jeor mormont, Season 5, Episode 1, 0
jeor mormont, Season 5, Episode 2, 0
jeor mormont, Season 5, Episode 3, 0
jeor mormont, Season 5, Episode 4, 0
jeor mormont, Season 5, Episode 5, 0
jeor mormont, Season 5, Episode 6, 0
jeor mormont, Season 5, Episode 7, 0
jeor mormont, Season 5, Episode 8, 0
jeor mormont, Season 5, Episode 9, 0
jeor mormont, Season 5, Episode 10, 0
jeor mormont, Season 6, Episode 1, 0
jeor mormont, Season 6, Episode 2, 0
jeor mormont, Season 6, Episode 3, 0
jeor mormont, Season 6, Episode 4, 0
jeor mormont, Season 6, Episode 5, 0
jeor mormont, Season 6, Episode 6, 0
jeor mormont, Season 6, Episode 7, 0
jeor mormont, Season 6, Episode 8, 0
jeor mormont, Season 6, Episode 9, 0
jeor mormont, Season 6, Episode 10, 0
jeor mormont, Season 7, Episode 1, 0
jeor mormont, Season 7, Episode 2, 0
jeor mormont, Season 7, Episode 3, 0
jeor mormont, Season 7, Episode 4, 0
jeor mormont, Season 7, Episode 5, 0
jeor mormont, Season 7, Episode 6, 0
jeor mormont, Season 7, Episode 7, 0
jeor mormont, Season 8, Episode 1, 0
jeor mormont, Season 8, Episode 2, 0
jeor mormont, Season 8, Episode 3, 0
jeor mormont, Season 8, Episode 4, 0
jeor mormont, Season 8, Episode 5, 0
jeor mormont, Season 8, Episode 6, 0
jon snow, Season 1, Episode 1, 22
jon snow, Season 1, Episode 2, 24
jon snow, Season 1, Episode 3, 13
jon snow, Season 1, Episode 4, 29
jon snow, Season 1, Episode 5, 0
jon snow, Season 1, Episode 6, 0
jon snow, Season 1, Episode 7, 10
jon snow, Season 1, Episode 8, 4
jon snow, Season 1, Episode 9, 19
jon snow, Season 1, Episode 10, 15
jon snow, Season 2, Episode 1, 7
jon snow, Season 2, Episode 2, 14
jon snow, Season 2, Episode 3, 6
jon snow, Season 2, Episode 4, 0
jon snow, Season 2, Episode 5, 11
jon snow, Season 2, Episode 6, 25
jon snow, Season 2, Episode 7, 25
jon snow, Season 2, Episode 8, 6
jon snow, Season 2, Episode 9, 0
jon snow, Season 2, Episode 10, 3
jon snow, Season 3, Episode 1, 13
jon snow, Season 3, Episode 2, 7
jon snow, Season 3, Episode 3, 3
jon snow, Season 3, Episode 4, 0
jon snow, Season 3, Episode 5, 20
jon snow, Season 3, Episode 6, 9
jon snow, Season 3, Episode 7, 28
jon snow, Season 3, Episode 8, 0
jon snow, Season 3, Episode 9, 6
jon snow, Season 3, Episode 10, 5
jon snow, Season 4, Episode 1, 15
jon snow, Season 4, Episode 2, 0
jon snow, Season 4, Episode 3, 5
jon snow, Season 4, Episode 4, 24
jon snow, Season 4, Episode 5, 10
jon snow, Season 4, Episode 6, 0
jon snow, Season 4, Episode 7, 11
jon snow, Season 4, Episode 8, 3
jon snow, Season 4, Episode 9, 42
jon snow, Season 4, Episode 10, 28
jon snow, Season 5, Episode 1, 28
jon snow, Season 5, Episode 2, 12
jon snow, Season 5, Episode 3, 25
jon snow, Season 5, Episode 4, 12
jon snow, Season 5, Episode 5, 26
jon snow, Season 5, Episode 6, 0
jon snow, Season 5, Episode 7, 4
jon snow, Season 5, Episode 8, 29
jon snow, Season 5, Episode 9, 4
jon snow, Season 5, Episode 10, 22
jon snow, Season 6, Episode 1, 0
jon snow, Season 6, Episode 2, 0
jon snow, Season 6, Episode 3, 12
jon snow, Season 6, Episode 4, 32
jon snow, Season 6, Episode 5, 7
jon snow, Season 6, Episode 6, 0
jon snow, Season 6, Episode 7, 21
jon snow, Season 6, Episode 8, 0
jon snow, Season 6, Episode 9, 31
jon snow, Season 6, Episode 10, 14
jon snow, Season 7, Episode 1, 32
jon snow, Season 7, Episode 2, 20
jon snow, Season 7, Episode 3, 48
jon snow, Season 7, Episode 4, 39
jon snow, Season 7, Episode 5, 46
jon snow, Season 7, Episode 6, 29
jon snow, Season 7, Episode 7, 29
jon snow, Season 8, Episode 1, 48
jon snow, Season 8, Episode 2, 30
jon snow, Season 8, Episode 3, 4
jon snow, Season 8, Episode 4, 1
jon snow, Season 8, Episode 5, 18
jon snow, Season 8, Episode 6, 48
jorah mormont, Season 1, Episode 1, 3
jorah mormont, Season 1, Episode 2, 5
jorah mormont, Season 1, Episode 3, 14
jorah mormont, Season 1, Episode 4, 11
jorah mormont, Season 1, Episode 5, 0
jorah mormont, Season 1, Episode 6, 17
jorah mormont, Season 1, Episode 7, 11
jorah mormont, Season 1, Episode 8, 0
jorah mormont, Season 1, Episode 9, 12
jorah mormont, Season 1, Episode 10, 13
jorah mormont, Season 2, Episode 1, 5
jorah mormont, Season 2, Episode 2, 4
jorah mormont, Season 2, Episode 3, 0
jorah mormont, Season 2, Episode 4, 3
jorah mormont, Season 2, Episode 5, 15
jorah mormont, Season 2, Episode 6, 0
jorah mormont, Season 2, Episode 7, 15
jorah mormont, Season 2, Episode 8, 6
jorah mormont, Season 2, Episode 9, 0
jorah mormont, Season 2, Episode 10, 5
jorah mormont, Season 3, Episode 1, 12
jorah mormont, Season 3, Episode 2, 0
jorah mormont, Season 3, Episode 3, 9
jorah mormont, Season 3, Episode 4, 0
jorah mormont, Season 3, Episode 5, 16
jorah mormont, Season 3, Episode 6, 0
jorah mormont, Season 3, Episode 7, 5
jorah mormont, Season 3, Episode 8, 7
jorah mormont, Season 3, Episode 9, 8
jorah mormont, Season 3, Episode 10, 1
jorah mormont, Season 4, Episode 1, 2
jorah mormont, Season 4, Episode 2, 0
jorah mormont, Season 4, Episode 3, 3
jorah mormont, Season 4, Episode 4, 1
jorah mormont, Season 4, Episode 5, 8
jorah mormont, Season 4, Episode 6, 0
jorah mormont, Season 4, Episode 7, 14
jorah mormont, Season 4, Episode 8, 0
jorah mormont, Season 4, Episode 9, 0
jorah mormont, Season 4, Episode 10, 0
jorah mormont, Season 5, Episode 1, 0
jorah mormont, Season 5, Episode 2, 0
jorah mormont, Season 5, Episode 3, 1
jorah mormont, Season 5, Episode 4, 6
jorah mormont, Season 5, Episode 5, 15
jorah mormont, Season 5, Episode 6, 22
jorah mormont, Season 5, Episode 7, 1
jorah mormont, Season 5, Episode 8, 4
jorah mormont, Season 5, Episode 9, 2
jorah mormont, Season 5, Episode 10, 8
jorah mormont, Season 6, Episode 1, 10
jorah mormont, Season 6, Episode 2, 0
jorah mormont, Season 6, Episode 3, 0
jorah mormont, Season 6, Episode 4, 18
jorah mormont, Season 6, Episode 5, 4
jorah mormont, Season 6, Episode 6, 0
jorah mormont, Season 6, Episode 7, 0
jorah mormont, Season 6, Episode 8, 0
jorah mormont, Season 6, Episode 9, 0
jorah mormont, Season 6, Episode 10, 0
jorah mormont, Season 7, Episode 1, 2
jorah mormont, Season 7, Episode 2, 7
jorah mormont, Season 7, Episode 3, 7
jorah mormont, Season 7, Episode 4, 0
jorah mormont, Season 7, Episode 5, 16
jorah mormont, Season 7, Episode 6, 13
jorah mormont, Season 7, Episode 7, 2
jorah mormont, Season 8, Episode 1, 1
jorah mormont, Season 8, Episode 2, 15
jorah mormont, Season 8, Episode 3, 2
jorah mormont, Season 8, Episode 4, 0
jorah mormont, Season 8, Episode 5, 0
jorah mormont, Season 8, Episode 6, 0
jory cassel, Season 1, Episode 1, 0
jory cassel, Season 1, Episode 2, 4
jory cassel, Season 1, Episode 3, 1
jory cassel, Season 1, Episode 4, 17
jory cassel, Season 1, Episode 5, 9
jory cassel, Season 1, Episode 6, 0
jory cassel, Season 1, Episode 7, 0
jory cassel, Season 1, Episode 8, 0
jory cassel, Season 1, Episode 9, 0
jory cassel, Season 1, Episode 10, 0
jory cassel, Season 2, Episode 1, 0
jory cassel, Season 2, Episode 2, 0
jory cassel, Season 2, Episode 3, 0
jory cassel, Season 2, Episode 4, 0
jory cassel, Season 2, Episode 5, 0
jory cassel, Season 2, Episode 6, 0
jory cassel, Season 2, Episode 7, 0
jory cassel, Season 2, Episode 8, 0
jory cassel, Season 2, Episode 9, 0
jory cassel, Season 2, Episode 10, 0
jory cassel, Season 3, Episode 1, 0
jory cassel, Season 3, Episode 2, 0
jory cassel, Season 3, Episode 3, 0
jory cassel, Season 3, Episode 4, 0
jory cassel, Season 3, Episode 5, 0
jory cassel, Season 3, Episode 6, 0
jory cassel, Season 3, Episode 7, 0
jory cassel, Season 3, Episode 8, 0
jory cassel, Season 3, Episode 9, 0
jory cassel, Season 3, Episode 10, 0
jory cassel, Season 4, Episode 1, 0
jory cassel, Season 4, Episode 2, 0
jory cassel, Season 4, Episode 3, 0
jory cassel, Season 4, Episode 4, 0
jory cassel, Season 4, Episode 5, 0
jory cassel, Season 4, Episode 6, 0
jory cassel, Season 4, Episode 7, 0
jory cassel, Season 4, Episode 8, 0
jory cassel, Season 4, Episode 9, 0
jory cassel, Season 4, Episode 10, 0
jory cassel, Season 5, Episode 1, 0
jory cassel, Season 5, Episode 2, 0
jory cassel, Season 5, Episode 3, 0
jory cassel, Season 5, Episode 4, 0
jory cassel, Season 5, Episode 5, 0
jory cassel, Season 5, Episode 6, 0
jory cassel, Season 5, Episode 7, 0
jory cassel, Season 5, Episode 8, 0
jory cassel, Season 5, Episode 9, 0
jory cassel, Season 5, Episode 10, 0
jory cassel, Season 6, Episode 1, 0
jory cassel, Season 6, Episode 2, 0
jory cassel, Season 6, Episode 3, 0
jory cassel, Season 6, Episode 4, 0
jory cassel, Season 6, Episode 5, 0
jory cassel, Season 6, Episode 6, 0
jory cassel, Season 6, Episode 7, 0
jory cassel, Season 6, Episode 8, 0
jory cassel, Season 6, Episode 9, 0
jory cassel, Season 6, Episode 10, 0
jory cassel, Season 7, Episode 1, 0
jory cassel, Season 7, Episode 2, 0
jory cassel, Season 7, Episode 3, 0
jory cassel, Season 7, Episode 4, 0
jory cassel, Season 7, Episode 5, 0
jory cassel, Season 7, Episode 6, 0
jory cassel, Season 7, Episode 7, 0
jory cassel, Season 8, Episode 1, 0
jory cassel, Season 8, Episode 2, 0
jory cassel, Season 8, Episode 3, 0
jory cassel, Season 8, Episode 4, 0
jory cassel, Season 8, Episode 5, 0
jory cassel, Season 8, Episode 6, 0
karl tanner, Season 1, Episode 1, 0
karl tanner, Season 1, Episode 2, 0
karl tanner, Season 1, Episode 3, 0
karl tanner, Season 1, Episode 4, 0
karl tanner, Season 1, Episode 5, 0
karl tanner, Season 1, Episode 6, 0
karl tanner, Season 1, Episode 7, 0
karl tanner, Season 1, Episode 8, 0
karl tanner, Season 1, Episode 9, 0
karl tanner, Season 1, Episode 10, 0
karl tanner, Season 2, Episode 1, 0
karl tanner, Season 2, Episode 2, 0
karl tanner, Season 2, Episode 3, 0
karl tanner, Season 2, Episode 4, 0
karl tanner, Season 2, Episode 5, 0
karl tanner, Season 2, Episode 6, 0
karl tanner, Season 2, Episode 7, 0
karl tanner, Season 2, Episode 8, 0
karl tanner, Season 2, Episode 9, 0
karl tanner, Season 2, Episode 10, 0
karl tanner, Season 3, Episode 1, 0
karl tanner, Season 3, Episode 2, 0
karl tanner, Season 3, Episode 3, 1
karl tanner, Season 3, Episode 4, 0
karl tanner, Season 3, Episode 5, 0
karl tanner, Season 3, Episode 6, 0
karl tanner, Season 3, Episode 7, 0
karl tanner, Season 3, Episode 8, 0
karl tanner, Season 3, Episode 9, 0
karl tanner, Season 3, Episode 10, 0
karl tanner, Season 4, Episode 1, 0
karl tanner, Season 4, Episode 2, 0
karl tanner, Season 4, Episode 3, 0
karl tanner, Season 4, Episode 4, 0
karl tanner, Season 4, Episode 5, 17
karl tanner, Season 4, Episode 6, 0
karl tanner, Season 4, Episode 7, 0
karl tanner, Season 4, Episode 8, 0
karl tanner, Season 4, Episode 9, 0
karl tanner, Season 4, Episode 10, 0
karl tanner, Season 5, Episode 1, 0
karl tanner, Season 5, Episode 2, 0
karl tanner, Season 5, Episode 3, 0
karl tanner, Season 5, Episode 4, 0
karl tanner, Season 5, Episode 5, 0
karl tanner, Season 5, Episode 6, 0
karl tanner, Season 5, Episode 7, 0
karl tanner, Season 5, Episode 8, 0
karl tanner, Season 5, Episode 9, 0
karl tanner, Season 5, Episode 10, 0
karl tanner, Season 6, Episode 1, 0
karl tanner, Season 6, Episode 2, 0
karl tanner, Season 6, Episode 3, 0
karl tanner, Season 6, Episode 4, 0
karl tanner, Season 6, Episode 5, 0
karl tanner, Season 6, Episode 6, 0
karl tanner, Season 6, Episode 7, 0
karl tanner, Season 6, Episode 8, 0
karl tanner, Season 6, Episode 9, 0
karl tanner, Season 6, Episode 10, 0
karl tanner, Season 7, Episode 1, 0
karl tanner, Season 7, Episode 2, 0
karl tanner, Season 7, Episode 3, 0
karl tanner, Season 7, Episode 4, 0
karl tanner, Season 7, Episode 5, 0
karl tanner, Season 7, Episode 6, 0
karl tanner, Season 7, Episode 7, 0
karl tanner, Season 8, Episode 1, 0
karl tanner, Season 8, Episode 2, 0
karl tanner, Season 8, Episode 3, 0
karl tanner, Season 8, Episode 4, 0
karl tanner, Season 8, Episode 5, 0
karl tanner, Season 8, Episode 6, 0
kevan lannister, Season 1, Episode 1, 0
kevan lannister, Season 1, Episode 2, 0
kevan lannister, Season 1, Episode 3, 0
kevan lannister, Season 1, Episode 4, 0
kevan lannister, Season 1, Episode 5, 0
kevan lannister, Season 1, Episode 6, 0
kevan lannister, Season 1, Episode 7, 0
kevan lannister, Season 1, Episode 8, 3
kevan lannister, Season 1, Episode 9, 3
kevan lannister, Season 1, Episode 10, 2
kevan lannister, Season 2, Episode 1, 0
kevan lannister, Season 2, Episode 2, 0
kevan lannister, Season 2, Episode 3, 0
kevan lannister, Season 2, Episode 4, 0
kevan lannister, Season 2, Episode 5, 0
kevan lannister, Season 2, Episode 6, 0
kevan lannister, Season 2, Episode 7, 0
kevan lannister, Season 2, Episode 8, 0
kevan lannister, Season 2, Episode 9, 0
kevan lannister, Season 2, Episode 10, 0
kevan lannister, Season 3, Episode 1, 0
kevan lannister, Season 3, Episode 2, 0
kevan lannister, Season 3, Episode 3, 0
kevan lannister, Season 3, Episode 4, 0
kevan lannister, Season 3, Episode 5, 0
kevan lannister, Season 3, Episode 6, 0
kevan lannister, Season 3, Episode 7, 0
kevan lannister, Season 3, Episode 8, 0
kevan lannister, Season 3, Episode 9, 0
kevan lannister, Season 3, Episode 10, 0
kevan lannister, Season 4, Episode 1, 0
kevan lannister, Season 4, Episode 2, 0
kevan lannister, Season 4, Episode 3, 0
kevan lannister, Season 4, Episode 4, 0
kevan lannister, Season 4, Episode 5, 0
kevan lannister, Season 4, Episode 6, 0
kevan lannister, Season 4, Episode 7, 0
kevan lannister, Season 4, Episode 8, 0
kevan lannister, Season 4, Episode 9, 0
kevan lannister, Season 4, Episode 10, 0
kevan lannister, Season 5, Episode 1, 1
kevan lannister, Season 5, Episode 2, 0
kevan lannister, Season 5, Episode 3, 0
kevan lannister, Season 5, Episode 4, 0
kevan lannister, Season 5, Episode 5, 0
kevan lannister, Season 5, Episode 6, 0
kevan lannister, Season 5, Episode 7, 0
kevan lannister, Season 5, Episode 8, 0
kevan lannister, Season 5, Episode 9, 0
kevan lannister, Season 5, Episode 10, 0
kevan lannister, Season 6, Episode 1, 0
kevan lannister, Season 6, Episode 2, 0
kevan lannister, Season 6, Episode 3, 0
kevan lannister, Season 6, Episode 4, 0
kevan lannister, Season 6, Episode 5, 0
kevan lannister, Season 6, Episode 6, 0
kevan lannister, Season 6, Episode 7, 0
kevan lannister, Season 6, Episode 8, 0
kevan lannister, Season 6, Episode 9, 0
kevan lannister, Season 6, Episode 10, 0
kevan lannister, Season 7, Episode 1, 0
kevan lannister, Season 7, Episode 2, 0
kevan lannister, Season 7, Episode 3, 0
kevan lannister, Season 7, Episode 4, 0
kevan lannister, Season 7, Episode 5, 0
kevan lannister, Season 7, Episode 6, 0
kevan lannister, Season 7, Episode 7, 0
kevan lannister, Season 8, Episode 1, 0
kevan lannister, Season 8, Episode 2, 0
kevan lannister, Season 8, Episode 3, 0
kevan lannister, Season 8, Episode 4, 0
kevan lannister, Season 8, Episode 5, 0
kevan lannister, Season 8, Episode 6, 0
khal drogo, Season 1, Episode 1, 1
khal drogo, Season 1, Episode 2, 0
khal drogo, Season 1, Episode 3, 1
khal drogo, Season 1, Episode 4, 0
khal drogo, Season 1, Episode 5, 0
khal drogo, Season 1, Episode 6, 2
khal drogo, Season 1, Episode 7, 7
khal drogo, Season 1, Episode 8, 0
khal drogo, Season 1, Episode 9, 2
khal drogo, Season 1, Episode 10, 0
khal drogo, Season 2, Episode 1, 0
khal drogo, Season 2, Episode 2, 0
khal drogo, Season 2, Episode 3, 0
khal drogo, Season 2, Episode 4, 0
khal drogo, Season 2, Episode 5, 0
khal drogo, Season 2, Episode 6, 0
khal drogo, Season 2, Episode 7, 0
khal drogo, Season 2, Episode 8, 0
khal drogo, Season 2, Episode 9, 0
khal drogo, Season 2, Episode 10, 0
khal drogo, Season 3, Episode 1, 0
khal drogo, Season 3, Episode 2, 0
khal drogo, Season 3, Episode 3, 0
khal drogo, Season 3, Episode 4, 0
khal drogo, Season 3, Episode 5, 0
khal drogo, Season 3, Episode 6, 0
khal drogo, Season 3, Episode 7, 0
khal drogo, Season 3, Episode 8, 0
khal drogo, Season 3, Episode 9, 0
khal drogo, Season 3, Episode 10, 0
khal drogo, Season 4, Episode 1, 0
khal drogo, Season 4, Episode 2, 0
khal drogo, Season 4, Episode 3, 0
khal drogo, Season 4, Episode 4, 0
khal drogo, Season 4, Episode 5, 0
khal drogo, Season 4, Episode 6, 0
khal drogo, Season 4, Episode 7, 0
khal drogo, Season 4, Episode 8, 0
khal drogo, Season 4, Episode 9, 0
khal drogo, Season 4, Episode 10, 0
khal drogo, Season 5, Episode 1, 0
khal drogo, Season 5, Episode 2, 0
khal drogo, Season 5, Episode 3, 0
khal drogo, Season 5, Episode 4, 0
khal drogo, Season 5, Episode 5, 0
khal drogo, Season 5, Episode 6, 0
khal drogo, Season 5, Episode 7, 0
khal drogo, Season 5, Episode 8, 0
khal drogo, Season 5, Episode 9, 0
khal drogo, Season 5, Episode 10, 0
khal drogo, Season 6, Episode 1, 0
khal drogo, Season 6, Episode 2, 0
khal drogo, Season 6, Episode 3, 0
khal drogo, Season 6, Episode 4, 0
khal drogo, Season 6, Episode 5, 0
khal drogo, Season 6, Episode 6, 0
khal drogo, Season 6, Episode 7, 0
khal drogo, Season 6, Episode 8, 0
khal drogo, Season 6, Episode 9, 0
khal drogo, Season 6, Episode 10, 0
khal drogo, Season 7, Episode 1, 0
khal drogo, Season 7, Episode 2, 0
khal drogo, Season 7, Episode 3, 0
khal drogo, Season 7, Episode 4, 0
khal drogo, Season 7, Episode 5, 0
khal drogo, Season 7, Episode 6, 0
khal drogo, Season 7, Episode 7, 0
khal drogo, Season 8, Episode 1, 0
khal drogo, Season 8, Episode 2, 0
khal drogo, Season 8, Episode 3, 0
khal drogo, Season 8, Episode 4, 0
khal drogo, Season 8, Episode 5, 0
khal drogo, Season 8, Episode 6, 0
kovarro, Season 1, Episode 1, 0
kovarro, Season 1, Episode 2, 0
kovarro, Season 1, Episode 3, 0
kovarro, Season 1, Episode 4, 0
kovarro, Season 1, Episode 5, 0
kovarro, Season 1, Episode 6, 0
kovarro, Season 1, Episode 7, 0
kovarro, Season 1, Episode 8, 0
kovarro, Season 1, Episode 9, 0
kovarro, Season 1, Episode 10, 0
kovarro, Season 2, Episode 1, 0
kovarro, Season 2, Episode 2, 0
kovarro, Season 2, Episode 3, 0
kovarro, Season 2, Episode 4, 3
kovarro, Season 2, Episode 5, 3
kovarro, Season 2, Episode 6, 0
kovarro, Season 2, Episode 7, 0
kovarro, Season 2, Episode 8, 0
kovarro, Season 2, Episode 9, 0
kovarro, Season 2, Episode 10, 2
kovarro, Season 3, Episode 1, 0
kovarro, Season 3, Episode 2, 0
kovarro, Season 3, Episode 3, 0
kovarro, Season 3, Episode 4, 0
kovarro, Season 3, Episode 5, 0
kovarro, Season 3, Episode 6, 0
kovarro, Season 3, Episode 7, 0
kovarro, Season 3, Episode 8, 0
