episode,dialogue_count
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,3
22,0
23,0
24,0
25,6
26,0
27,19
28,0
29,0
30,0
31,3
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,7
41,0
42,2
43,8
44,0
45,0
46,0
47,0
48,9
49,0
50,3
51,0
52,0
53,11
54,0
55,0
56,0
57,0
58,5
59,0
60,7
61,0
62,6
63,3
64,0
65,4
66,0
67,3
68,10
69,0
70,0
71,0
72,8
73,0
