episode,dialogue_count
1,0
2,0
3,4
4,10
5,0
6,0
7,0
8,0
9,3
10,7
11,4
12,5
13,0
14,0
15,2
16,0
17,0
18,7
19,0
20,6
21,0
22,7
23,0
24,5
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,2
34,1
35,6
36,0
37,1
38,5
39,10
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
