episode,dialogue_count
1,10
2,13
3,4
4,5
5,0
6,13
7,0
8,10
9,19
10,4
11,30
12,3
13,0
14,21
15,0
16,22
17,17
18,28
19,0
20,8
21,6
22,12
23,11
24,0
25,23
26,10
27,15
28,0
29,22
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
