episode,dialogue_count
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,11
12,10
13,0
14,14
15,0
16,0
17,0
18,0
19,0
20,10
21,7
22,0
23,10
24,0
25,0
26,12
27,8
28,20
29,0
30,8
31,0
32,15
33,0
34,0
35,0
36,0
37,14
38,0
39,0
40,0
41,8
42,0
43,0
44,16
45,0
46,0
47,8
48,0
49,4
50,2
51,2
52,14
53,2
54,4
55,0
56,0
57,0
58,0
59,8
60,9
61,0
62,8
63,7
64,0
65,0
66,0
67,0
68,0
69,0
70,11
71,0
72,0
73,0
