episode,dialogue_count
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,3
26,0
27,0
28,1
29,1
30,0
31,1
32,0
33,1
34,12
35,0
36,0
37,0
38,9
39,0
40,1
41,4
42,3
43,0
44,0
45,5
46,0
47,0
48,0
49,0
50,6
51,0
52,2
53,5
54,10
55,3
56,0
57,0
58,12
59,2
60,0
61,0
62,11
63,2
64,0
65,0
66,0
67,0
68,0
69,3
70,4
71,0
72,0
73,15
