episode,dialogue_count
1,0
2,0
3,0
4,0
5,0
6,0
7,12
8,9
9,9
10,5
11,0
12,0
13,0
14,6
15,14
16,34
17,30
18,6
19,1
20,1
21,12
22,0
23,7
24,0
25,20
26,16
27,14
28,7
29,0
30,18
31,21
32,13
33,36
34,0
35,19
36,49
37,0
38,1
39,0
40,21
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
